1;7;8;2;3;4;6;5;41;42;44;10;9;11;12;13;14;15;16;17;18;19;22;23;20;21;27;25;40;39;29;30;31;33;32;34;35;36;37;38
1657706725313;30.56;32.00;31.94;31.44;31.69;30.44;30.44;-83.92;-83.92;115.61;-2.49;-7.50;T;F;T;0.00;5.00;0.00;50.00;F;T;F;F;F;F;0.00;0.00;0.00;4.00;F;0.00;0.00;F;F;F;100.00;0.00;0.00;0.00
1657706725374;30.56;32.00;31.94;31.44;31.69;30.44;30.44;-83.92;-83.92;115.61;-2.49;-7.45;T;F;T;0.00;5.00;0.00;50.00;F;T;F;F;F;F;0.00;0.00;0.00;4.00;F;0.00;0.00;F;F;F;100.00;0.00;0.00;0.00
1657706725419;30.56;32.00;31.94;31.44;31.69;30.44;30.44;-83.92;-83.92;115.61;-2.50;-7.48;T;F;T;0.00;5.00;0.00;50.00;F;T;F;F;F;F;0.00;0.00;0.00;4.00;F;0.00;0.00;F;F;F;100.00;0.00;0.00;0.00
1657706725515;30.56;32.00;31.94;31.44;31.69;30.44;30.44;-83.92;-83.92;115.61;-2.49;-7.45;T;F;T;0.00;5.00;0.00;50.00;F;T;F;F;F;F;0.00;0.00;0.00;4.00;F;0.00;0.00;F;F;F;100.00;0.00;0.00;0.00
1657706725613;30.56;32.00;31.94;31.44;31.69;30.44;30.44;-83.92;-83.92;115.61;-2.49;-7.50;T;F;T;0.00;5.00;0.00;50.00;F;T;F;F;F;F;0.00;0.00;0.00;4.00;F;0.00;0.00;F;F;F;100.00;0.00;0.00;0.00
1657706725713;30.56;32.00;31.94;31.44;31.69;30.44;30.44;-83.92;-83.92;115.61;-2.50;-7.48;T;F;T;0.00;5.00;0.00;50.00;F;T;F;F;F;F;0.00;0.00;0.00;4.00;F;0.00;0.00;F;F;F;100.00;0.00;0.00;0.00
1657706725827;30.56;32.00;31.94;31.44;31.69;30.44;30.44;-83.92;-83.92;115.61;-2.50;-7.48;T;F;T;0.00;5.00;0.00;50.00;F;T;F;F;F;F;0.00;0.00;0.00;4.00;F;0.00;0.00;F;F;F;100.00;0.00;0.00;0.00
1657706725913;30.56;32.00;31.94;31.44;31.69;30.44;30.44;-83.92;-83.92;115.67;-2.49;-7.50;T;F;T;0.00;5.00;0.00;50.00;F;T;F;F;F;F;0.00;0.00;0.00;4.00;F;0.00;0.00;F;F;F;100.00;0.00;0.00;0.00
1657706726014;30.56;32.00;31.94;31.44;31.75;30.44;30.44;-83.92;-83.92;115.67;-2.49;-7.48;T;F;T;0.00;5.00;0.00;50.00;F;T;F;F;F;F;0.00;0.00;0.00;4.00;F;0.00;0.00;F;F;F;100.00;0.00;0.00;0.00
1657706726113;30.56;32.00;31.94;31.44;31.75;30.44;30.44;-83.92;-83.92;115.67;-2.48;-7.48;T;F;T;0.00;5.00;0.00;50.00;F;T;F;F;F;F;0.00;0.00;0.00;4.00;F;0.00;0.00;F;F;F;100.00;0.00;0.00;0.00
