1;7;8;2;3;4;6;5;41;42;44;10;9;11;12;13;14;15;16;17;18;19;22;23;20;21;27;25;40;39;29;30;31;33;32;34;35;36;37;38
1657713260647;29.25;40.62;83.38;41.62;-5.00;-4.50;25.25;-12.28;44.58;7.28;3.24;15.25;T;F;F;3500.00;22.50;31.50;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713260711;29.25;40.62;83.38;41.62;-5.00;-4.50;25.25;-12.28;44.58;7.28;3.23;15.18;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713260756;29.25;40.62;83.44;41.62;-5.00;-4.50;25.25;-12.28;44.58;7.28;3.23;15.25;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713260817;29.25;40.62;83.44;41.62;-5.00;-4.50;25.25;-12.28;44.58;7.28;3.24;15.25;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713260915;29.25;40.62;83.44;41.62;-5.00;-4.50;25.25;-12.28;44.58;7.28;3.23;15.23;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713261018;29.25;40.62;83.44;41.62;-5.00;-4.50;25.25;-12.28;44.58;7.28;3.24;15.18;T;F;F;3500.00;22.50;31.50;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713261119;29.25;40.62;83.44;41.62;-5.00;-4.50;25.25;-12.28;44.58;7.28;3.24;15.25;T;F;F;3500.00;22.50;31.50;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713261220;29.25;40.62;83.44;41.62;-5.00;-4.50;25.25;-12.28;44.58;7.28;3.23;15.23;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713261315;29.25;40.62;83.44;41.62;-5.00;-4.50;25.25;-12.28;44.58;7.28;3.24;15.25;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713261415;29.25;40.62;83.44;41.62;-5.00;-4.50;25.25;-12.28;44.58;7.28;3.24;15.25;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713261516;29.25;40.62;83.44;41.62;-5.00;-4.50;25.25;-12.28;44.58;7.28;3.25;15.23;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713261623;29.25;40.62;83.44;41.62;-5.00;-4.50;25.25;-12.28;44.58;7.28;3.24;15.21;T;F;F;3500.00;22.50;31.50;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713261721;29.25;40.62;83.44;41.62;-5.00;-4.50;25.25;-12.28;44.58;7.28;3.25;15.21;T;F;F;3500.00;22.50;31.50;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713261826;29.25;40.62;83.44;41.62;-5.00;-4.50;25.25;-12.28;44.87;7.28;3.23;15.30;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713261916;29.25;40.62;83.44;41.62;-5.00;-4.50;25.25;-12.28;44.58;7.28;3.25;15.23;T;F;F;3500.00;22.50;31.50;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713262017;29.25;40.62;83.44;41.62;-5.00;-4.50;25.25;-12.28;44.58;7.28;3.23;15.23;T;F;F;3500.00;22.50;31.50;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713262126;29.25;40.62;83.44;41.62;-5.00;-4.50;25.25;-12.28;44.58;7.28;3.25;15.25;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713262215;29.25;40.62;83.44;41.62;-5.00;-4.50;25.25;-12.28;44.58;7.28;3.24;15.21;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713262317;29.25;40.62;83.44;41.62;-5.00;-4.50;25.25;-12.28;44.58;7.28;3.24;15.25;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713262423;29.25;40.62;83.44;41.62;-5.00;-4.50;25.25;-12.28;44.58;7.28;3.24;15.25;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713262521;29.25;40.62;83.44;41.62;-5.00;-4.50;25.25;-12.28;44.58;7.28;3.23;15.21;T;F;F;3500.00;22.50;31.50;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713262616;29.25;40.62;83.44;41.62;-5.00;-4.50;25.25;-12.28;44.58;7.28;3.23;15.25;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713262715;29.25;40.62;83.44;41.62;-5.00;-4.50;25.25;-12.28;44.58;7.28;3.23;15.21;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713262815;29.25;40.62;83.44;41.62;-5.00;-4.50;25.25;-12.28;44.58;7.28;3.25;15.23;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713262925;29.25;40.62;83.44;41.62;-5.00;-4.50;25.25;-12.28;44.58;7.28;3.24;15.21;T;F;F;3500.00;22.50;31.50;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713263045;29.25;40.62;83.44;41.62;-5.00;-4.50;25.25;-12.28;44.58;7.28;3.24;15.25;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713263116;29.25;40.62;83.44;41.62;-5.00;-4.50;25.25;-12.28;44.58;7.28;3.23;15.25;T;F;F;3500.00;22.50;31.50;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713263224;29.25;40.62;83.44;41.62;-5.00;-4.50;25.25;-12.28;44.58;7.34;3.24;15.23;T;F;F;3500.00;22.50;31.50;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713263320;29.25;40.62;83.50;41.62;-4.94;-4.50;25.25;-12.28;44.58;7.34;3.24;15.23;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713263415;29.25;40.62;83.50;41.62;-4.94;-4.50;25.25;-12.28;44.58;7.34;3.24;15.21;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713263544;29.25;40.62;83.50;41.62;-4.94;-4.50;25.25;-12.28;44.58;7.34;3.25;15.23;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713263619;29.25;40.62;83.50;41.62;-4.94;-4.50;25.25;-12.28;44.58;7.34;3.24;15.21;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713263721;29.25;40.62;83.50;41.62;-4.94;-4.50;25.25;-12.28;44.58;7.34;3.24;15.23;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713263815;29.25;40.62;83.50;41.62;-4.94;-4.50;25.25;-12.28;44.58;7.34;3.25;15.23;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713263866;29.25;40.62;83.50;41.62;-4.94;-4.50;25.25;-11.36;44.87;6.42;3.26;15.28;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713263915;29.25;40.62;83.50;41.62;-4.94;-4.50;25.25;-12.28;44.58;7.34;3.24;15.25;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713264017;29.25;40.62;83.50;41.62;-4.94;-4.50;25.25;-12.28;44.58;7.34;3.25;15.23;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713264121;29.25;40.62;83.50;41.62;-4.94;-4.50;25.25;-12.28;44.58;7.34;3.24;15.21;T;F;F;3500.00;22.50;31.50;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713264233;29.25;40.62;83.50;41.62;-4.94;-4.50;25.25;-12.28;44.58;7.34;3.24;15.21;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713264326;29.25;40.62;83.50;41.62;-4.94;-4.50;25.25;-12.28;44.58;7.34;3.23;15.23;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713264416;29.25;40.62;83.50;41.62;-4.94;-4.50;25.25;-12.28;44.87;7.34;3.25;15.28;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713264516;29.25;40.62;83.50;41.62;-4.94;-4.50;25.25;-12.28;44.58;7.34;3.24;15.25;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713264615;29.25;40.62;83.50;41.62;-4.94;-4.50;25.25;-12.28;44.58;7.34;3.24;15.25;T;F;F;3500.00;22.50;31.50;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713264716;29.25;40.62;83.50;41.62;-4.94;-4.50;25.25;-12.28;44.87;7.34;3.25;15.28;T;F;F;3500.00;22.50;31.50;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713264823;29.25;40.62;83.50;41.62;-4.94;-4.50;25.25;-12.28;44.58;7.34;3.23;15.23;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713264916;29.25;40.62;83.50;41.62;-4.94;-4.50;25.25;-12.28;44.58;7.34;3.24;15.23;T;F;F;3500.00;22.50;31.50;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713265024;29.25;40.62;83.50;41.62;-4.94;-4.50;25.25;-12.28;44.58;7.34;3.23;15.23;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713265115;29.25;40.62;83.50;41.62;-4.94;-4.50;25.25;-12.28;44.58;7.34;3.24;15.23;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713265217;29.25;40.62;83.50;41.62;-4.94;-4.50;25.25;-12.28;44.58;7.34;3.25;15.23;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713265316;29.25;40.69;83.50;41.62;-4.94;-4.50;25.25;-12.28;44.58;7.34;3.24;15.21;T;F;F;3500.00;22.50;31.50;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713265419;29.25;40.69;83.50;41.62;-4.94;-4.50;25.25;-12.28;44.58;7.34;3.25;15.21;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713265520;29.25;40.69;83.50;41.62;-4.94;-4.50;25.25;-11.36;44.58;6.42;3.26;15.25;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713265622;29.25;40.69;83.50;41.62;-4.94;-4.50;25.25;-12.28;44.58;7.34;3.25;15.21;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713265716;29.25;40.69;83.50;41.62;-4.94;-4.50;25.25;-12.28;44.58;7.34;3.24;15.25;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713265834;29.25;40.69;83.50;41.62;-4.94;-4.50;25.25;-12.28;44.58;7.34;3.24;15.25;T;F;F;3500.00;22.50;31.50;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713265915;29.25;40.69;83.50;41.62;-4.94;-4.50;25.25;-12.28;44.58;7.34;3.25;15.25;T;F;F;3500.00;22.50;31.50;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713266020;29.25;40.69;83.50;41.62;-4.94;-4.50;25.25;-11.36;44.58;6.42;3.26;15.23;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713266118;29.25;40.69;83.50;41.62;-4.94;-4.50;25.25;-12.28;44.58;7.34;3.24;15.21;T;F;F;3500.00;22.50;31.50;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713266218;29.25;40.69;83.50;41.62;-4.94;-4.50;25.25;-12.28;44.58;7.34;3.23;15.21;T;F;F;3500.00;22.50;32.00;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713266322;29.25;40.62;83.50;41.62;-4.94;-4.44;25.25;-12.28;44.58;7.34;3.25;15.25;T;F;F;3500.00;22.50;31.50;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
1657713266415;29.25;40.62;83.50;41.62;-4.94;-4.44;25.25;-12.28;44.58;7.34;3.24;15.23;T;F;F;3500.00;22.50;31.50;49.00;F;F;F;F;F;F;4.00;1.00;0.00;4.00;T;3500.00;0.95;T;T;T;100.00;100.00;40.00;35.00
